date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:22:18	47284/47284	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:20:52%20GMT	https://oliverstadie.com/dipl-inf-oliver-stadie/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/dipl-inf-oliver-stadie/index.html	(from https://oliverstadie.com/game-jams-prototypes/)
15:22:48	183846/183846	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jun%202016%2020:45:01%20GMT	https://oliverstadie.com/wp-content/uploads/2014/04/600x210xgenerali-advergame-featured-image-1-600x210.png.pagespeed.ic.kQmdAyrtbI.jpg	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2014/04/600x210xgenerali-advergame-featured-image-1-600x210.png.pagespeed.ic.kQmdAyrtbI.png	(from https://oliverstadie.com/cat-nav/all-game-projects/)
15:22:51	117129/117129	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/cat-nav/all-game-projects/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/cat-nav/all-game-projects/feed/index.html	(from https://oliverstadie.com/cat-nav/all-game-projects/)
15:23:06	8384882/8384882	---M--	200	added ('OK')	application/pdf	etag:%227ff172-532dea4a5a180%22	https://oliverstadie.com/wp-content/uploads/2016/04/student-research-paper.pdf	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/04/student-research-paper.pdf	(from https://oliverstadie.com/computer-vision/)
15:23:12	30950/30950	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://oliverstadie.com/wp-content/uploads/2016/04/600x263xminecraft__140227211000-600x263.jpg.pagespeed.ic.XDCcx9SMNW.jpg	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/04/600x263xminecraft__140227211000-600x263.jpg.pagespeed.ic.XDCcx9SMNW.jpg	(from https://oliverstadie.com/cat-nav/all-game-projects/)
15:23:15	852029/852029	---M--	200	added ('OK')	image/png	etag:%22d003d-532de9dcadec0%22	https://oliverstadie.com/wp-content/uploads/2016/04/tutorial1.png?w=221&h=221&crop=1	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/04/tutorial1cc73.png	(from https://oliverstadie.com/game-jams-prototypes/)
15:23:18	36450/36450	---M--	200	added ('OK')	image/png	etag:%228e62-534a4140d73d8%22	https://oliverstadie.com/wp-content/uploads/2013/04/Asteroids-Featured-Image-600x210.png	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2013/04/Asteroids-Featured-Image-600x210.png	(from https://oliverstadie.com/cat-nav/all-game-projects/)
15:23:21	189816/189816	---M--	200	added ('OK')	image/png	date:Sun,%2015%20May%202016%2009:53:26%20GMT	https://oliverstadie.com/wp-content/uploads/2016/04/600x196xgui05-kopie-600x196.png.pagespeed.ic.EviN0T92IS.jpg	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/04/600x196xgui05-kopie-600x196.png.pagespeed.ic.EviN0T92IS.png	(from https://oliverstadie.com/cat-nav/all-game-projects/)
15:23:36	126346/126346	---M--	200	added ('OK')	image/png	etag:%221ed8a-534a166d43758%22	https://oliverstadie.com/wp-content/uploads/2013/04/RRPG-Featured-Image-600x210.png	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2013/04/RRPG-Featured-Image-600x210.png	(from https://oliverstadie.com/cat-nav/all-game-projects/)
15:23:40	113143/113143	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jun%202016%2017:39:47%20GMT	https://oliverstadie.com/wp-content/uploads/2013/04/600x210xWikip3dia-Featured-Image-600x210.png.pagespeed.ic.K9LMxLAVZR.png	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2013/04/600x210xWikip3dia-Featured-Image-600x210.png.pagespeed.ic.K9LMxLAVZR.png	(from https://oliverstadie.com/cat-nav/all-game-projects/)
15:23:41	10735/10735	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/cat-nav/consulting-soft-skills/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/cat-nav/consulting-soft-skills/feed/index.html	(from https://oliverstadie.com/cat-nav/consulting-soft-skills/)
15:23:45	25414/25414	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jun%202016%2018:18:11%20GMT	https://oliverstadie.com/wp-content/uploads/2014/04/600x210xstackoverflow-featured-image-600x210.png.pagespeed.ic.sDxrrB2HQ3.png	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2014/04/600x210xstackoverflow-featured-image-600x210.png.pagespeed.ic.sDxrrB2HQ3.png	(from https://oliverstadie.com/cat-nav/consulting-soft-skills/)
15:23:48	71684/71684	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jun%202016%2022:05:02%20GMT	https://oliverstadie.com/wp-content/uploads/2014/05/600x210xSoftware-Architecture-and-Design-An-Overview-featured-image-600x210.png.pagespeed.ic.4RJ728pBRI.png	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2014/05/600x210xSoftware-Architecture-and-Design-An-Overview-featured-image-600x210.png.pagespeed.ic.4RJ728pBRI.png	(from https://oliverstadie.com/cat-nav/consulting-soft-skills/)
15:23:50	27920/27920	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jun%202016%2022:55:16%20GMT	https://oliverstadie.com/wp-content/uploads/2013/03/600x210xAcademic-Work-Featured-Image-600x210.png.pagespeed.ic.1MEYYXUMjE.png	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2013/03/600x210xAcademic-Work-Featured-Image-600x210.png.pagespeed.ic.1MEYYXUMjE.png	(from https://oliverstadie.com/cat-nav/consulting-soft-skills/)
15:23:53	124960/124960	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/web/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/web/feed/index.html	(from https://oliverstadie.com/post-term/web/)
15:23:54	36450/36450	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jun%202016%2023:03:19%20GMT	https://oliverstadie.com/wp-content/uploads/2013/04/600x210xAsteroids-Featured-Image-600x210.png.pagespeed.ic.Rj8VwG4MjM.png	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2013/04/600x210xAsteroids-Featured-Image-600x210.png.pagespeed.ic.Rj8VwG4MjM.png	(from https://oliverstadie.com/post-term/web/)
15:24:04	292069/292069	---M--	200	added ('OK')	image/png	etag:%22474e5-532de88fd8d80%22	https://oliverstadie.com/wp-content/uploads/2016/04/start-loading-600x424.png	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/04/start-loading-600x424.png	(from https://oliverstadie.com/cat-nav/all-game-projects/)
15:24:07	70759/70759	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/app/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/app/feed/index.html	(from https://oliverstadie.com/post-term/app/)
15:24:09	70766/70766	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/mobile/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/mobile/feed/index.html	(from https://oliverstadie.com/post-term/mobile/)
15:24:12	126346/126346	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jun%202016%2019:51:43%20GMT	https://oliverstadie.com/wp-content/uploads/2013/04/600x210xRRPG-Featured-Image-600x210.png.pagespeed.ic.nWW4AU92M0.png	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2013/04/600x210xRRPG-Featured-Image-600x210.png.pagespeed.ic.nWW4AU92M0.png	(from https://oliverstadie.com/post-term/web/)
15:24:12	117517/117517	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/client-server/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/client-server/feed/index.html	(from https://oliverstadie.com/post-term/client-server/)
15:24:14	18078/18078	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/native/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/native/feed/index.html	(from https://oliverstadie.com/post-term/native/)
15:24:17	121458/121458	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/real-time-sw/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/real-time-sw/feed/index.html	(from https://oliverstadie.com/post-term/real-time-sw/)
15:24:21	159071/159071	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/ui/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/ui/feed/index.html	(from https://oliverstadie.com/post-term/ui/)
15:24:23	32065/32065	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/custom-editor/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/custom-editor/feed/index.html	(from https://oliverstadie.com/post-term/custom-editor/)
15:24:25	70168/70168	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/custom-test-framework/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/custom-test-framework/feed/index.html	(from https://oliverstadie.com/post-term/custom-test-framework/)
15:24:25	85930/85930	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jun%202016%2022:38:09%20GMT	https://oliverstadie.com/wp-content/uploads/2013/04/600x210xai-and-robotics-featured-image-600x210.png.pagespeed.ic.Uhhn9sGSF3.jpg	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2013/04/600x210xai-and-robotics-featured-image-600x210.png.pagespeed.ic.Uhhn9sGSF3.png	(from https://oliverstadie.com/post-term/native/)
15:24:26	23327/23327	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/linux/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/linux/feed/index.html	(from https://oliverstadie.com/post-term/linux/)
15:24:27	7879/7879	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/windows/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/windows/feed/index.html	(from https://oliverstadie.com/post-term/windows/)
15:24:28	11005/11005	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/docker/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/docker/feed/index.html	(from https://oliverstadie.com/post-term/docker/)
15:24:28	10996/10996	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/aws/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/aws/feed/index.html	(from https://oliverstadie.com/post-term/aws/)
15:24:29	3898/3898	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/raspberry-pi/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/raspberry-pi/feed/index.html	(from https://oliverstadie.com/post-term/raspberry-pi/)
15:24:29	60212/60212	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/google-app-engine/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/google-app-engine/feed/index.html	(from https://oliverstadie.com/post-term/google-app-engine/)
15:24:31	80380/80380	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/svn/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/svn/feed/index.html	(from https://oliverstadie.com/post-term/svn/)
15:24:32	78099/78099	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/github/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/github/feed/index.html	(from https://oliverstadie.com/post-term/github/)
15:24:34	25652/25652	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/visual-studio/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/visual-studio/feed/index.html	(from https://oliverstadie.com/post-term/visual-studio/)
15:24:34	120355/120355	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/eclipse/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/eclipse/feed/index.html	(from https://oliverstadie.com/post-term/eclipse/)
15:24:35	14542/14542	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/unity/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/unity/feed/index.html	(from https://oliverstadie.com/post-term/unity/)
15:24:35	3886/3886	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/netbeans/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/netbeans/feed/index.html	(from https://oliverstadie.com/post-term/netbeans/)
15:24:36	3901/3901	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/intellij-idea/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/intellij-idea/feed/index.html	(from https://oliverstadie.com/post-term/intellij-idea/)
15:24:36	292069/292069	---M--	200	added ('OK')	image/png	date:Sun,%2015%20May%202016%2009:57:26%20GMT	https://oliverstadie.com/wp-content/uploads/2016/04/600x424xstart-loading-600x424.png.pagespeed.ic.Bu0DWSrRJf.jpg	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/04/600x424xstart-loading-600x424.png.pagespeed.ic.Bu0DWSrRJf.png	(from https://oliverstadie.com/post-term/app/)
15:24:36	51775/51775	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/sublime/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/sublime/feed/index.html	(from https://oliverstadie.com/post-term/sublime/)
15:24:37	41837/41837	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/flash/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/flash/feed/index.html	(from https://oliverstadie.com/post-term/flash/)
15:24:37	41894/41894	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/notepad/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/notepad/feed/index.html	(from https://oliverstadie.com/post-term/notepad/)
15:24:38	14560/14560	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/monodevelop/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/monodevelop/feed/index.html	(from https://oliverstadie.com/post-term/monodevelop/)
15:24:39	16215/16215	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/cat-nav/software-architecture-design/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/cat-nav/software-architecture-design/feed/index.html	(from https://oliverstadie.com/cat-nav/software-architecture-design/)
15:24:40	83385/83385	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/uml/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/uml/feed/index.html	(from https://oliverstadie.com/post-term/uml/)
15:24:40	67253/67253	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/model-based/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/model-based/feed/index.html	(from https://oliverstadie.com/post-term/model-based/)
15:24:41	70281/70281	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/java/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/java/feed/index.html	(from https://oliverstadie.com/post-term/java/)
15:24:41	45343/45343	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/typescript/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/typescript/feed/index.html	(from https://oliverstadie.com/post-term/typescript/)
15:24:43	122804/122804	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/html5/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/html5/feed/index.html	(from https://oliverstadie.com/post-term/html5/)
15:24:43	119467/119467	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/javascript/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/javascript/feed/index.html	(from https://oliverstadie.com/post-term/javascript/)
15:24:44	11023/11023	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/ecmascript-6/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/ecmascript-6/feed/index.html	(from https://oliverstadie.com/post-term/ecmascript-6/)
15:24:44	118198/118198	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/css/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/css/feed/index.html	(from https://oliverstadie.com/post-term/css/)
15:24:45	14537/14537	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/csharp/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/csharp/feed/index.html	(from https://oliverstadie.com/post-term/csharp/)
15:24:45	18051/18051	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/cpp/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/cpp/feed/index.html	(from https://oliverstadie.com/post-term/cpp/)
15:24:46	41858/41858	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/actionscript/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/actionscript/feed/index.html	(from https://oliverstadie.com/post-term/actionscript/)
15:24:46	11219/11219	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/xml/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/xml/feed/index.html	(from https://oliverstadie.com/post-term/xml/)
15:24:46	6358/6358	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/angular/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/angular/feed/index.html	(from https://oliverstadie.com/post-term/angular/)
15:24:47	11219/11219	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/xsd/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/xsd/feed/index.html	(from https://oliverstadie.com/post-term/xsd/)
15:24:47	11002/11002	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/react/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/react/feed/index.html	(from https://oliverstadie.com/post-term/react/)
15:24:48	9115/9115	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/jquery/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/jquery/feed/index.html	(from https://oliverstadie.com/post-term/jquery/)
15:24:48	19009/19009	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/bootstrap/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/bootstrap/feed/index.html	(from https://oliverstadie.com/post-term/bootstrap/)
15:24:48	11007/11007	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/nodejs/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/nodejs/feed/index.html	(from https://oliverstadie.com/post-term/nodejs/)
15:24:49	11008/11008	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/express/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/express/feed/index.html	(from https://oliverstadie.com/post-term/express/)
15:24:49	11008/11008	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/mongodb/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/mongodb/feed/index.html	(from https://oliverstadie.com/post-term/mongodb/)
15:24:49	11243/11243	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/eclipse-rcp/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/eclipse-rcp/feed/index.html	(from https://oliverstadie.com/post-term/eclipse-rcp/)
15:24:50	11011/11011	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/mongoose/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/mongoose/feed/index.html	(from https://oliverstadie.com/post-term/mongoose/)
15:24:51	11219/11219	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/emf/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/emf/feed/index.html	(from https://oliverstadie.com/post-term/emf/)
15:24:51	46922/46922	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/google-analytics/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/google-analytics/feed/index.html	(from https://oliverstadie.com/post-term/google-analytics/)
15:24:51	6367/6367	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/github-api/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/github-api/feed/index.html	(from https://oliverstadie.com/post-term/github-api/)
15:24:52	11222/11222	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/osgi/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/osgi/feed/index.html	(from https://oliverstadie.com/post-term/osgi/)
15:24:53	3892/3892	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/paypal-api/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/paypal-api/feed/index.html	(from https://oliverstadie.com/post-term/paypal-api/)
15:24:53	59927/59927	---M-Z	200	added ('OK')	application/rss+xml	etag:%2289abaf38ae3c103856ef03047c4a3bd9-gzip%22	https://oliverstadie.com/post-term/facebook/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/facebook/feed/index.html	(from https://oliverstadie.com/post-term/facebook/)
